Api Name,Api Type,Api File Path,Api Prefix,Api Params,API Args,Invoke Method,Invoke Location,Api Key,Invoke Instance,ChangeId,MethodDefinition
"controller?: HdsTabsController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:103","controller?: HdsTabsController@entry\src\main\ets\pages\Index.ets:103","this","6.0.0(20)","controller?: HdsTabsController"
"controller?: HdsTabsController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","controller","","this.controller.setDotTint('#212121');","ArkTS","entry\src\main\ets\pages\Index.ets:175","controller?: HdsTabsController@entry\src\main\ets\pages\Index.ets:175","this","6.0.0(20)","controller?: HdsTabsController"
"controller?: HdsTabsController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","controller","","this.controller.setDotTint('#FAFAFA');","ArkTS","entry\src\main\ets\pages\Index.ets:185","controller?: HdsTabsController@entry\src\main\ets\pages\Index.ets:185","this","6.0.0(20)","controller?: HdsTabsController"
"controller?: HdsTabsController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","controller","","this.controller.setDotTint('#F44336');","ArkTS","entry\src\main\ets\pages\Index.ets:195","controller?: HdsTabsController@entry\src\main\ets\pages\Index.ets:195","this","6.0.0(20)","controller?: HdsTabsController"
"controller?: HdsTabsController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","controller","","this.controller.setDotTint('#212121');","ArkTS","entry\src\main\ets\pages\Index.ets:210","controller?: HdsTabsController@entry\src\main\ets\pages\Index.ets:210","this","6.0.0(20)","controller?: HdsTabsController"
"controller?: HdsTabsController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","controller","","this.controller.setDotDrawable($r('app.media.black_dot'));","ArkTS","entry\src\main\ets\pages\Index.ets:271","controller?: HdsTabsController@entry\src\main\ets\pages\Index.ets:271","this","6.0.0(20)","controller?: HdsTabsController"
"controller?: HdsTabsController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:288","controller?: HdsTabsController@entry\src\main\ets\pages\Index.ets:288","this","6.0.0(20)","controller?: HdsTabsController"
"controller?: HdsTabsController","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:63","controller?: HdsTabsController@entry\src\main\ets\pages\Index.ets:63","this","6.0.0(20)","controller?: HdsTabsController"
"controller?: SearchController","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:103","controller?: SearchController@entry\src\main\ets\pages\Index.ets:103","this","5.1.0(18)","controller?: SearchController"
"controller?: SearchController","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","controller","","this.controller.setDotTint('#212121');","ArkTS","entry\src\main\ets\pages\Index.ets:175","controller?: SearchController@entry\src\main\ets\pages\Index.ets:175","this","5.1.0(18)","controller?: SearchController"
"controller?: SearchController","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","controller","","this.controller.setDotTint('#FAFAFA');","ArkTS","entry\src\main\ets\pages\Index.ets:185","controller?: SearchController@entry\src\main\ets\pages\Index.ets:185","this","5.1.0(18)","controller?: SearchController"
"controller?: SearchController","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","controller","","this.controller.setDotTint('#F44336');","ArkTS","entry\src\main\ets\pages\Index.ets:195","controller?: SearchController@entry\src\main\ets\pages\Index.ets:195","this","5.1.0(18)","controller?: SearchController"
"controller?: SearchController","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","controller","","this.controller.setDotTint('#212121');","ArkTS","entry\src\main\ets\pages\Index.ets:210","controller?: SearchController@entry\src\main\ets\pages\Index.ets:210","this","5.1.0(18)","controller?: SearchController"
"controller?: SearchController","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","controller","","this.controller.setDotDrawable($r('app.media.black_dot'));","ArkTS","entry\src\main\ets\pages\Index.ets:271","controller?: SearchController@entry\src\main\ets\pages\Index.ets:271","this","5.1.0(18)","controller?: SearchController"
"controller?: SearchController","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:288","controller?: SearchController@entry\src\main\ets\pages\Index.ets:288","this","5.1.0(18)","controller?: SearchController"
"controller?: SearchController","新增API","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","controller","","this.controller.setDotTint(tint);","ArkTS","entry\src\main\ets\pages\Index.ets:63","controller?: SearchController@entry\src\main\ets\pages\Index.ets:63","this","5.1.0(18)","controller?: SearchController"
